X,Y,OBJECTID,TYPE,SUBTYPE,SCHEDULE,NAME,WORKFLOWID
174.649186,-36.847478,2914,,,1907,Puriri,
174.645386,-36.826718,2915,,,1908,Norfolk Island Pine,
174.659472,-36.40027,1502,,0,2444,Oak,
174.644232,-36.826522,2916,,,1909,"Kauri, Rimu",
174.780187,-36.921917,1503,,0,612,Pohutukawa (2),
174.650655,-36.842836,2917,,,1910,Kauri,
174.788434,-36.914436,1504,,0,559,Totara,
174.650668,-36.842422,2918,,,1911,Norfolk Island Pine,
174.749627,-36.773181,1505,,0,1125,1 Elm,
174.653929,-36.837756,2919,,,1912,Liquidambar,
174.653892,-36.837415,2920,,,1913,Jacaranda SPP,
174.942647,-37.07898,1506,,0,2216,Oak,
174.646117,-36.826206,2921,,,1914,Norfolk Island Pine,
174.754945,-36.809332,1507,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.654922,-36.833359,2922,,,1915,Kauri (2),
174.747615,-36.823181,1508,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.747018,-36.813935,1509,,0,1048,8 English Oak,
174.65554,-36.83394,2923,,,1916,Pohutukawa,
174.859658,-36.985162,1510,,0,1749,1x English Oak,
174.650436,-36.834106,2924,,,1917,Norfolk Island Pine,
174.652023,-36.834134,2925,,,1918,Southern Silky Oak,
174.752582,-36.81119,1511,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.648751,-36.831365,2926,,,1919,Cork Oak (3),
174.722318,-36.880218,1512,,0,248,English Oak,
174.649646,-36.831024,2927,,,1920,"Pin Oak, Box Elder, Silver Birch",
174.887141,-36.895664,1513,,0,1492,1x Norfolk Island Pine and 3x Oak,
174.649566,-36.843854,2928,,,1921,Rimu & Kauri,
174.649571,-36.84455,2929,,,1922,Norfolk Island Pine,
174.648547,-36.917535,1514,,0,1819,"Rimu, Tanekaha",
174.646514,-36.844329,2930,,,1923,Norfolk Island Pine,
174.646905,-36.87836,2931,,,1924,"Kauri, Rimu, Golden Totara, Black Maire, Kamahi,  Kaikawaka, Pohutukawa, Rewarewa, Kowhai, Kah",
174.650927,-36.39964,1515,,0,2380,Redwood,
174.650364,-36.850089,2932,,,1925,Oak,
174.77362,-36.895043,1516,,0,393,Pohutukawa (2),
174.643622,-36.840176,2933,,,1926,Kauri,
174.76395,-36.769003,1517,,0,1297,Puriri,
174.656179,-36.839057,2934,,,1927,Pohutukawa,
174.753456,-36.797866,1518,,0,1103,3 Eucalyptus,
174.647181,-36.877644,2935,,,1928,Totara,
174.742888,-36.907522,1519,,0,495,London Plane,
174.658563,-36.83987,2936,,,1929,Pohutukawa,
174.749607,-36.822683,1520,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.647628,-36.866874,2937,,,1930,Norfolk Pine,
174.649764,-36.860759,2938,,,1931,Puriri,
174.747402,-36.822995,1521,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.643451,-36.840088,2939,,,1932,Kauri,
174.553096,-36.773345,1522,,0,2325,"English Oak, Common Oak",
174.645782,-36.872627,2940,,,1933,Copper Beech,
174.792224,-36.941741,1523,,0,1784,Norfolk Island Pine,
174.635898,-36.909568,2941,,,1934,"Oak, Norfolk Pine",
174.784961,-36.873971,1524,,0,811,Norfolk Island Pine,
174.639466,-36.908486,2942,,,1935,Rimu,
174.768883,-36.900155,1525,,0,827,Puriri,
174.638907,-36.909262,2943,,,1936,Pohutukawa,
174.623653,-36.867032,2944,,,1937,Kauri,
174.858178,-36.893426,1526,,0,487,English Oak,
174.630159,-36.871971,2945,,,1939,Oak,
174.687746,-36.91646,1527,,0,1798,"Totara, Juniper, Southern rata, Phoenix palm, Senegal palm, tanekaha",
174.629807,-36.871767,2946,,,1940,"Magnolia, Kowhai, Fan palm",
174.713289,-36.611534,1528,,0,2463,Pohutukawa,
174.629735,-36.872137,2947,,,1941,Magnolia,
174.77489,-36.888129,1529,,0,866,Pohutukawa (2),
174.630405,-36.869469,2948,,,1942,Plane (2),
174.774283,-36.81661,1530,,0,1259,Grove of native trees,
174.719335,-36.793418,1531,,0,1447,Grove of Kahikatea,
174.625195,-36.873494,2949,,,1943,"Himalayan Cedar, Liquidambar",
174.801614,-36.892535,1532,,0,439,Puriri,
174.632532,-36.852906,2950,,,1944,English Oak,
174.858095,-36.973307,1533,,0,1623,Kauri (1),
174.629053,-36.861098,2951,,,1946,Rimu,
174.893901,-37.015132,1534,,0,1709,Group of Native Trees,
174.629073,-36.860946,2952,,,1945,Rimu,
174.755449,-36.873129,1535,,0,721,Puriri,
174.627042,-36.873102,2953,,,1947,Kauri (2),
174.794392,-36.899815,1536,,0,408,Puriri,
174.627573,-36.873156,2954,,,1948,Karui (1),
174.701406,-36.541937,1537,,0,2473,"London Plane
Pohutukawa",
174.663575,-36.927326,2955,,,1949,Totara,
174.63427,-36.852785,2956,,,1950,Deodar Cedar,
174.800421,-36.830289,1538,,0,1234,"Walnut Tree, Jacaranda",
174.627244,-36.874458,2957,,,1951,"Gum, Rimu (2), Totara (3)",
174.755816,-37.248538,1539,,0,2166,"Totara, Puriri, Titoke, Cabbage, Totara, Karaka, Oak, Kowhai, Puriri, Citrus, Pohutukawa, Kaur",
174.61306,-36.861422,2958,,,1952,"Oak, Liquidambar",
174.621602,-36.8663,2959,,,1953,Oak,
174.749362,-36.820298,1540,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.620391,-36.868891,2960,,,1954,Kauri,
174.789299,-36.859038,1541,,0,802,Pohutukawa,
174.617337,-36.866986,2961,,,1955,Row of Plane Trees,
174.763698,-36.900283,1542,,0,991,Puriri,
174.616697,-36.87046,2962,,,1956,Peppermint gum,
174.74942,-36.821242,1543,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.61851,-36.878776,2963,,,1957,Puriri,
174.740162,-36.805164,1544,,0,1162,Native Bush,
174.636421,-36.881623,2964,,,1958,Oak,
174.451113,-36.6759,1545,,0,2339,"Cedar, Deodar Cedar",
174.627225,-36.88298,2965,,,1959,"Oak (2), Tulip tree, Ginkgo",
174.788566,-36.915969,1546,,0,554,"Pin Oak (2), Lombardy Poplar (2)",
174.633722,-36.950876,2966,,,1960,"Oaks (3), Pohutukawa",
174.451833,-36.679477,1547,,0,2579,Pohutukawa,
174.660138,-36.941262,2967,,,1961,"Group of Kauri, Puriri, Kahikatea",
174.665334,-36.406117,1548,,0,2427,Pohutukawa,
174.659417,-36.92346,2968,,,1963,"Kauri (2), Puriri, Pohutukawa",
174.749638,-36.822831,1549,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.790419,-36.891377,1550,,0,327,Puriri,
174.657736,-36.937933,2969,,,1964,Rimu,
174.901438,-37.016669,1551,,0,1689,Pohutukawa,
174.640449,-36.96316,2970,,,1965,Totara,
174.666052,-36.403394,1552,,0,2425,Puriri,
174.632865,-36.97478,2971,,,1968,"Kauri, Kahikatea, Celery Pine, Puriri, Rewarewa, Rimu, Nikau",
174.934208,-37.058088,1553,,0,2247,"Kauri (1), Kahikatea (1)",
174.684562,-36.904735,2972,,,1970,"London Plane, Walnut",
174.895304,-37.010758,1554,,0,1704,Totara,
174.68334,-36.904157,2973,,,1969,Coral tree,
174.7477,-36.82332,1555,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.674815,-36.908799,2974,,,1971,Macrocarpa,
174.737377,-36.84107,1556,,0,51,Pohutukawa,
174.840032,-36.910586,1557,,0,595,Pohutukawa,
174.670421,-36.9097,2975,,,1972,Norfolk Island Pine,
174.752224,-36.859226,1558,,0,134,Chinese Poplar (8),
174.757246,-36.873753,1559,,0,190,South Queensland Kauri,
174.606392,-36.842758,2976,,,1973,Pohutukawa (2),
174.794169,-36.874261,1560,,0,993,Pin Oak,
174.627749,-36.815461,2977,,,1974,"Totara, Rimu, Pohutukawa",
174.787601,-36.963154,1561,,0,1785,Sydney Blue Gum,
174.628814,-36.817117,2978,,,1975,Pohutukawa,
174.777371,-36.790697,1562,,0,1355,Pohutukawa,
174.632932,-36.820071,2979,,,1976,Pohutukawas (7),
174.840708,-36.952915,1563,,0,668,Moreton Bay Fig,
174.637053,-36.820361,2980,,,1977,Redwood,
174.806419,-36.893598,1564,,0,430,Pohutukawa,
174.607977,-36.779152,2981,,,1978,Oak,
174.651588,-36.79933,2982,,,1979,"Redwood, Pohutukawa (3)",
174.704807,-36.898322,1565,,0,764,Pohutukawa,
174.636276,-36.805218,2983,,,1980,"Pohutukawa (2), Kauri",
174.610852,-36.843208,2984,,,1981,Red Oak,
174.747138,-36.820917,1566,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.628249,-36.873029,2985,,,1983,"Rimu (2), Kauri (2), Kahikatea (1)",
174.902216,-37.202911,1567,,0,2151,Mixed Indigenous & Exotic Trees,
174.646412,-36.846712,2986,,,1899,Norfolk Island Pine,
174.721291,-36.85527,1568,,0,109,Puriri,
174.632123,-36.883223,2987,,,1938,English Oak,
174.697057,-36.587024,1569,,0,2617,Pohutukawa,
174.660354,-36.943955,2988,,,1962,"Kowhai, Kauri, Karaka, Kahikatea",
174.747244,-36.856433,1570,,0,122,Plane Tree,
174.640742,-36.964077,2989,,,1966,Puriri,
174.743399,-36.8124,1571,,0,1088,Pohutukawa,
174.637275,-36.954255,2990,,,1967,Macrocarpa,
174.783938,-36.862562,1572,,0,155,English Oak,
174.629038,-36.861711,2991,,,1982,Himalayan Cedar,
174.627701,-36.871217,2992,,,1984,Liquidambar,
174.756236,-36.878537,1573,,0,718,Puriri,
174.748942,-36.712423,1574,,0,1454,Pohutukawa,
174.680448,-36.914155,2993,,,1985,"English Oak,  Pin Oak, Totara (18), Group of Tanekaha, Kanuka, Pohutukawa, Totara, Oak",
174.679958,-36.913884,2994,,,1986,English Oak,
174.754922,-36.752083,1575,,0,1116,Pohutukawa,
174.645991,-36.842168,2995,,,1987,Native Bush,
174.865088,-36.980223,1576,,0,1660,1x Cedar of Lebanon,
174.626409,-36.872243,2996,,,1988,Oak (2),
174.637557,-36.922417,1577,,0,1818,Kauri,
174.626472,-36.872134,2997,,,1989,Oak (1),
174.815127,-36.855402,1578,,0,854,Kahikatea,
174.625942,-36.872047,2998,,,1990,Oak (8),
174.836813,-36.928338,1579,,0,637,"Pohutukawa, Chinese Poplar",
174.662377,-36.940578,2999,,,1991,"Kauri, Rimu, Puriri grove",
174.735722,-36.884949,1580,,0,260,Persian Lilac or Bead Tree,
174.661344,-36.940562,3000,,,1992,"Kauri, Rimu, Puriri grove",
174.779853,-36.91331,1581,,0,509,Kauri (2),
174.797184,-36.904504,1582,,0,443,Kauri,
174.76296,-36.88245,1583,,0,845,Puriri,
174.800634,-36.825265,1584,,0,1083,Walnut Tree,
174.729488,-36.815679,1585,,0,1277,"Puriri, 2 kauri",
174.817484,-36.964954,1586,,0,1463,1x Plane,
174.785315,-36.918785,1587,,0,549,"Pohutukawa, Puriri (2), Rimu",
174.805498,-36.898236,1588,,0,423,"English Oak, Pohutukawa
",
174.43348,-36.661441,1589,,0,2328,Phoenix Palm,
174.94539,-37.074151,1590,,0,2248,"Native group containing Rimu, Rewarewa",
174.943693,-37.072863,1591,,0,2276,"Rimu (1), Totara (1)",
174.780455,-36.793405,1592,,0,1332,5 Pohutukawa,
174.943968,-37.073616,1593,,0,2244,"Rimu (1), Puriri (1)",
174.706965,-36.810062,1594,,0,1184,Kauri,
174.855334,-36.903475,1595,,0,480,Pohutukawa,
174.72273,-36.88416,1596,,0,738,Kauri,
174.833305,-36.895804,1597,,0,463,Elm,
174.564056,-36.915595,1598,,0,1852,Kauri grove,
174.788624,-36.867165,1599,,0,810,"Kanuka; Totara",
174.945684,-37.073491,1600,,0,2251,Miro,
174.800866,-36.825978,1601,,0,1082,Bay Tree,
174.771037,-36.881546,1602,,0,291,"Australian Laurel, Jacaranda
",
174.746475,-36.819854,1603,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.734333,-36.624431,1604,,0,2546,"Totara
Kahikatea",
174.665557,-36.40496,1605,,0,2413,"Maple/Pohutukawa/Totara/Rimu/Puriri/Kowhai/Karaka/Cabbage/Titoki/Nikau/Taraire/Ponga
Redwood
O",
174.746023,-36.842971,1606,,0,82,Cottonwood,
174.870101,-36.967945,1607,,0,1713,English Oak,
174.858164,-36.904202,1608,,0,491,Fir,
174.753606,-36.810641,1609,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.856087,-36.985037,1610,,0,1675,Liquidambar,
174.450553,-36.675526,1611,,0,2593,Pohutukawa,
174.712157,-36.9028,1612,,0,355,Totara,
174.891292,-37.009925,1613,,0,1664,1x Norfolk Island Pine,
174.734853,-36.869995,1614,,0,714,English Oak,
174.767108,-36.759884,1615,,0,1042,4 Pohutukawa,
174.740409,-36.804255,1616,,0,1162,Native Bush,
174.740274,-36.804482,1617,,0,1162,Native Bush,
174.740213,-36.804672,1618,,0,1162,Native Bush,
174.739314,-36.804634,1619,,0,1162,Native Bush,
174.738729,-36.804158,1620,,0,1162,Native Bush,
174.935084,-36.903566,1621,,0,1532,1x Puriri,
174.962466,-37.065479,1622,,0,2233,Cooper Beech,
174.697815,-36.592405,1623,,0,2511,Pohutukawa,
174.648039,-36.912333,1624,,0,1817,Redwood,
174.776239,-36.789249,1625,,0,1059,Pohutukawa,
174.749576,-36.823224,1626,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.896761,-37.022794,1627,,0,1470,1x Norfolk Island Pine,
174.813503,-36.949282,1628,,0,1662,2x English Oak,
174.6461,-36.800296,1629,,0,1811,Gum / Smooth Barked Apple,
174.767272,-36.787477,1630,,0,1033,Pohutukawa,
174.822865,-36.96402,1631,,0,1731,1x Norfolk Island Pine,
174.749206,-36.82158,1632,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.747429,-36.825789,1633,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.656254,-36.939067,1634,,0,1873,Kauri ricker stand,
174.858651,-36.905774,1635,,0,597,Pohutukawa,
174.673468,-36.412142,1636,,0,2460,"Norfolk pine
Totara
Puriri
Pohutukawa
Totara
Puriri
Pohutukawa
Kauri
Rimu",
174.773617,-36.829054,1637,,0,1377,"Norfolk Island Pine, pohutukawa",
174.73454,-36.852707,1638,,0,57,Pohutukawa,
174.738546,-36.844478,1639,,0,52,Phoenix Palm (4),
174.946656,-37.061787,1640,,0,2219,Rimu,
174.747846,-36.862179,1641,,0,937,"Kermadec Island Pohutukawa
Three Kings Puka
Cabbage Tree (2)
Kauri",
174.750569,-36.731335,1642,,0,1439,Kauri,
174.924161,-37.04523,1643,,0,2260,Totara (3),
174.771151,-36.787182,1644,,0,1026,1 Monterey Cypress,
174.808299,-36.904683,1645,,0,425,English Oak,
174.713091,-36.611691,1646,,0,2533,"Puriri
Pohutukawa",
174.945475,-36.895868,1647,,0,1537,1x Norfolk Island Pine,
174.705422,-36.605347,1648,,0,2523,Pohutukawa,
174.787451,-36.914938,1649,,0,557,Totara (2),
174.786823,-36.852996,1650,,0,147,Pohutukawa,
174.818693,-36.875569,1651,,0,683, Common Oak 2278,
174.74564,-36.817662,1652,,0,1315,"Pohutukawa , magnolia",
174.920209,-36.88636,1653,,0,1551,1x Norfolk Island Pine,
174.776119,-36.883879,1654,,0,897,Copper Beech,
174.75392,-36.874129,1655,,0,719,Pohutukawa,
174.766046,-36.856547,1656,,0,25,English Oak,
174.762098,-36.855479,1657,,0,19,Moreton Bay Fig Tree,
174.775699,-36.788982,1658,,0,1131,11 Pohutukawa,
174.773278,-36.786774,1659,,0,1168,English Oak,
174.799356,-36.889129,1,,0,340,"Phoenix Palm (Avenue of 64), Phoenix Palm (7), Phoenix Palm/Pohutukawa, Norfolk Island Pine (2",
174.800177,-36.895824,1660,,0,421,"Totara, Titoki, Phoenix Palm (2)
",
174.78026,-36.921457,1661,,0,613,Pohutukawa,
174.774434,-36.786241,1662,,0,1406,1 Pohutukawa,
174.597824,-36.759259,1663,,0,2600,Oak,
174.808636,-36.874853,1664,,0,230,English Oak,
174.813621,-36.893193,1665,,0,460,Pin Oak (2),
174.901846,-37.011564,1666,,0,1722,Group of Native Trees,
174.898984,-37.009965,1667,,0,1695,Stand of Totara Trees,
174.889034,-37.027266,1668,,0,1610,1x English Oak,
174.946365,-37.073714,1669,,0,2272,"Native group containing Karaka, Totara, Puriri and Miro",
174.726991,-36.817746,1670,,0,1338,English Oak,
174.89946,-37.012138,1671,,0,1779,Stand of Native Trees,
174.690692,-36.577118,1672,,0,2290,"Norfolk Pine
Norfolk Pine",
174.539222,-36.769126,1673,,0,2604,Kauri,
174.932861,-36.896371,1674,,0,1540,2x Pohutukawa,
174.902956,-37.011221,1675,,0,1616,Group of Native Trees,
174.738568,-36.80745,1676,,0,1139,English Oak,
174.779831,-36.913139,1677,,0,508,Titoki,
174.692817,-36.579431,1678,,0,2507,Pohutukawa,
174.692235,-36.57806,1679,,0,2508,Pohutukawa,
174.803151,-36.925372,1680,,0,632,Italian Cypress,
174.64622,-36.871702,1681,,0,2133,Kahikatea,
175.038338,-36.989086,1682,,0,1568,"Puriri, Pohutukawa",
174.768288,-36.772323,1683,,0,1127,"Pohutukawa, puriri",
174.737814,-36.804658,1684,,0,1162,Native Bush,
174.741472,-36.80538,1685,,0,1162,Native Bush,
174.6884,-36.578502,1686,,0,2490,Rimu,
174.689975,-36.576986,1687,,0,2479,Pohutukawa,
174.749358,-36.813087,1688,,0,1430,All pohutukawa trees on the defined land which have a height of more than 3.5 metres or a trun,
175.041658,-36.986507,1689,,0,1562,"Norfolk Island Pine (2), Rimu, Kahikatea (3), Totara, Pin Oak, English Oak",
174.742891,-36.792706,1690,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.774235,-36.87365,1691,,0,892,Pohutukawa,
174.813579,-36.898,1692,,0,454,Pohutukawa,
174.767085,-36.87541,1693,,0,209,"Chinese Dove Tree, North Queensland Kauri, 
Walnut Tree (3), Californian Big Tree, 
Halls Tota",
174.661673,-36.401886,1694,,0,2429,"Totara & Oak
Various",
174.715742,-36.891499,1695,,0,737,Norfolk Island Pine,
174.782908,-36.858179,1696,,0,891,Norfolk Island Pine,
174.754072,-36.81049,1697,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.883339,-36.89778,1698,,0,1734,1x Pin Oak,
174.728598,-37.247911,1699,,0,2172,Mixed Exotic Trees,
174.759476,-36.913862,1700,,0,774,Pohutukawa,
174.774726,-36.785283,1701,,0,1397,13 Pohutukawa,
174.757197,-36.872436,1702,,0,857,Pohutukawa,
174.736508,-36.426714,1703,,0,2347,"Macrocarpa, Monterey Cypress
Radiata Pine, Monterey Pine
Maritime Pine
Pine",
174.746934,-36.818171,1704,,0,1273,"Puriri, titoki",
174.84335,-36.933705,1705,,0,649,Pohutukawa (2),
174.800693,-36.823579,1706,,0,1022,Magnolia,
174.80678,-36.821012,1707,,0,1029,Pohutukawa,
174.775195,-36.848281,1708,,0,30,Phoenix Palm,
174.788138,-36.890075,1709,,0,328,"Kahikatea, Kawaka",
174.727947,-36.393333,1710,,0,2454,Oak,
174.697583,-36.588215,1711,,0,2297,Norfolk Pine,
174.877935,-37.201419,1712,,0,2185,"Puriri, Australian Frangipani",
174.778523,-36.791541,1713,,0,1279,Pohutukawa,
174.716703,-36.885595,1714,,0,251,Kauri,
174.641387,-36.883408,1715,,0,2143,Norfolk Island Pine,
174.697183,-36.726927,1716,,0,1218,English Oak,
174.75611,-36.795006,1717,,0,1015,"7 Monterey Cypress, 2 English Oak",
174.768265,-36.85543,1718,,0,39,"Norfolk Island Pine (2), English Oak, Pohutukawa",
174.818884,-36.901907,1719,,0,453,"Weeping Lilly Pilly, Pohutukawa
",
174.819295,-36.857925,1720,,0,700,Bunya Pine,
174.764797,-36.7689,1721,,0,1299,6 Pohutukawa,
174.716073,-36.894241,1722,,0,843,Pohutukawa,
174.847732,-36.969397,1723,,0,1767,1x Tulip,
174.886039,-36.927843,1724,,0,1483,3x Norfolk Island Pine,
174.849463,-36.901462,1725,,0,466,Norfolk Island Pine,
174.741073,-36.791356,1726,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.778644,-36.913628,1727,,0,524,Pohutukawa,
174.788268,-36.855836,1728,,0,158,"Pohutukawa, English Oak
",
174.899846,-37.010028,1729,,0,1758,Group of Native Trees,
174.761671,-36.855044,1730,,0,21,"Australian Red Cedar,",
174.664651,-36.922146,1731,,0,1827,Kahikatea Grove,
174.774309,-36.789461,1732,,0,1128,English Oak,
174.767276,-36.893556,1733,,0,901,"Northern Rata, Pohutukawa, Kahikatea, Totara",
175.00374,-36.878809,1734,,0,1488,2x Norfolk Island Pine,
174.899551,-37.009841,1735,,0,1672,Group of Totara,
174.664677,-36.398649,1736,,0,2355,"Manna Gum, Coast Redwood
Manna Gum, Macrocarpa, Monterey Cypress, Lawson Cypress",
174.774756,-36.786667,1737,,0,1402,3 Pohutukawa,
174.73205,-36.872893,1738,,0,842,Puriri,
174.765593,-36.775504,1739,,0,1386,Karaka (grove),
174.731977,-36.841469,1740,,0,63,Macrocarpa,
174.759048,-36.638438,1741,,0,2565,Pohutukawa,
174.750296,-36.864532,1742,,0,837,Pohutukawa,
174.803041,-36.891603,1743,,0,340,"Phoenix Palm (Avenue of 64), Phoenix Palm (7), Phoenix Palm/Pohutukawa, Norfolk Island Pine (2",
174.952107,-36.901014,1744,,0,1546,2x Pohutukawa,
174.470468,-36.948587,1745,,0,2132,Pohutukawa,
174.732228,-36.842143,1746,,0,62,Pohutukawa (2),
175.02882,-37.001831,1747,,0,1598,1x Totara,
174.80242,-36.917841,1748,,0,906,"Puriri (2), Totara, Pohutukawa, Karaka",
174.783942,-36.858213,1749,,0,150,Norfolk Island Pine,
174.705492,-36.780922,1750,,0,1221,Kauri,
174.705202,-36.78183,1751,,0,1031,Hard Beech,
174.77725,-36.791882,1752,,0,1278,Norfolk Island Pine,
174.748663,-36.824987,1753,,0,1292,Puriri,
174.778883,-36.79204,1754,,0,1442,3 Pohutukawa,
174.757565,-36.868516,1755,,0,205,Puriri,
174.674532,-36.879153,1756,,0,673,"Totara, Puriri and Common Oak",
174.804263,-36.820059,1757,,0,1144,1 English Oak,
174.761784,-36.899145,1758,,0,943,Kauri,
174.553715,-37.019734,1759,,0,1835,Norfolk Island Pine,
174.694849,-36.582895,1760,,0,2610,Pohutukawa,
174.833197,-36.906938,1761,,0,582,Pohutukawa,
174.866395,-36.964411,1762,,0,1690,Pohutukawa (2),
174.80011,-36.923965,1763,,0,631,Pohutukawa,
174.857199,-36.972978,1764,,0,1501,1x Pohutukawa,
174.749407,-36.825589,1765,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.787253,-36.850536,1766,,0,87,"Pohutukawa, Kanuka
",
174.839726,-36.925422,1767,,0,643,Moreton Bay Fig,
174.703767,-36.783477,1768,,0,1287,Kahikatea,
174.747415,-36.825447,1769,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.815147,-36.89776,1770,,0,457,Pohutukawa,
174.75912,-36.777128,1771,,0,1363,English Oak,
174.748109,-36.825864,1772,,0,1307,Canary Island Date Palm,
174.821814,-36.430759,1773,,0,2637,"Exotic trees and shrub specimens in the valley behind Two House Bay, near the Dairy site in th",
174.740744,-36.430398,1774,,0,2466,Puriri (a third Puriri tree closest to the dwelling not included),
174.803522,-36.873916,1775,,0,996,Queensland Kauri,
174.943618,-37.074737,1776,,0,2280,Native Trees numerous Species,
174.851176,-36.929613,1777,,0,644,Pohutukawa,
175.03963,-36.995201,1778,,0,1585,Plane Tree,
174.654732,-36.940344,1779,,0,2120,Rimu,
174.655759,-36.940974,1780,,0,2119,Totara,
174.7875,-36.865479,1781,,0,156,Pecan Tree,
174.682297,-36.914344,1782,,0,1797,Totara,
174.94329,-37.074798,1783,,0,2279,Native Trees numerous Species,
174.740843,-36.791555,1784,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.782033,-36.79439,1785,,0,1098,2 Norfolk Island Pine,
174.664831,-36.405538,1786,,0,2416,Various,
174.855492,-36.909958,1787,,0,598,Pohutukawa,
174.741478,-36.891314,1788,,0,266,Pohutukawa,
174.737909,-36.813287,1789,,0,1358,6 Pohutukawa,
174.748379,-36.824534,2,,0,1023,17 London Plane,
174.737575,-36.813544,1790,,0,1358,6 Pohutukawa,
174.735993,-36.813612,1791,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.748221,-36.824526,3,,0,1023,17 London Plane,
174.691419,-36.792099,1792,,0,1416,Moreton Bay Fig,
174.737861,-36.810976,1793,,0,1359,"Coral Tree , totara",
174.681327,-36.885151,4,,0,914,Tulip Tree,
174.666314,-36.898152,1794,,0,1824,Kauri Grove,
174.473212,-36.956598,5,,0,2126,Pohutukawa,
174.767555,-36.775498,1795,,0,1386,Karaka (grove),
174.749851,-36.823663,6,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.79809,-36.878032,1796,,0,231,Pohutukawa,
174.738265,-36.811186,1797,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.749769,-36.813191,7,,0,1430,All pohutukawa trees on the defined land which have a height of more than 3.5 metres or a trun,
174.751927,-36.811863,8,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.706795,-36.886337,1798,,0,733,Irish Yew,
174.695505,-36.893124,1799,,0,730,Macrocarpa,
174.767015,-36.775808,9,,0,1386,Karaka (grove),
174.798054,-36.813763,1800,,0,1150,Pohutukawa,
174.743264,-36.791973,10,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.746957,-36.640854,1801,,0,2560,Monterey Cypress,
174.749665,-36.825145,11,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.665033,-36.397993,1802,,0,2356,"Norfolk Pine, Pepper Tree and Stand of mature oaks",
174.748687,-36.824559,12,,0,1023,17 London Plane,
174.772902,-36.91516,1803,,0,515,"Sweet Chestnut (2), Pohutukawa (3), Totara (2), Cottonwood (2), Horse Chestnut, Liquidambar
",
174.74652,-36.820361,13,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.7749,-36.785351,1804,,0,1397,13 Pohutukawa,
174.743791,-36.818283,14,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.629799,-36.908663,1805,,0,1850,English Oak,
174.738389,-36.813335,15,,0,1358,6 Pohutukawa,
174.785136,-36.887793,1806,,0,312,Elm,
174.736449,-36.813498,16,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.800112,-36.822218,1807,,0,1117,"Puriri, pohutukawa, totara, karaka",
174.732786,-36.815949,17,,0,1132,"London Plane, Horizontal Elm, Cedar of Lebanon,Camphor Laurel, Swamp Cypress , English Oak",
174.955362,-37.068723,1808,,0,2200,Oaks,
174.731313,-36.858611,18,,0,692,London Plane,
174.749125,-36.865567,1809,,0,129,Pohutukawa (2),
174.731699,-36.858535,19,,0,692,London Plane,
174.776576,-36.903291,1810,,0,931,Kauri,
174.731408,-36.858682,20,,0,692,London Plane,
174.732487,-36.858033,21,,0,692,London Plane,
174.8009,-36.907296,1811,,0,573,Puriri,
174.732496,-36.858138,22,,0,692,London Plane,
174.62704,-36.871029,1812,,0,1894,Rimu,
